659.09     63
659.09     68
659.09     75
659.19     96
659.29     64
659.29     99
659.39     71
659.39     93
659.39     98
659.49     56
659.49     76
659.59     95
659.79     92
659.89     69
659.89     89
659.89     90
659.99     52
659.99     67
660.19     82
660.19     83
660.49     62
660.59     78
660.59     91
660.89     50
660.89     74
660.89     79
660.99     57
661.09     94
661.19     66
661.19     81
661.29     77
661.39     70
661.49     51
661.49     87
661.69     97
661.79     55
661.89     65
661.99     59
661.99     84
662.09     54
662.09     98
662.19     58
662.29     86
662.29     88
662.69     80
662.69     90
662.79     68
662.79     75
662.89     85
662.99     53
662.99     67
662.99     76
663.09     61
663.09     71
663.19     64
663.59     72
663.78     56
663.78     82
663.98     52
663.98     78
663.98     83
663.98     91
664.08     95
664.38     81
664.38     99
664.58     69
664.58     89
664.68     50
664.88     74
664.98     57
664.98     73
665.08     70
665.18     62
665.18     63
665.18     66
665.18     79
665.18     96
665.18     98
665.28     60
665.78     84
665.88     90
665.88     94
665.98     51
665.98     59
666.18     87
666.28     86
666.58     67
666.58     77
666.68     58
666.68     75
666.68     92
666.78     93
666.98     68
666.98     88
667.08     55
667.18     71
667.18     76
667.48     65
667.58     81
667.58     91
667.78     85
667.88     53
667.88     80
667.88     82
667.98     78
668.08     54
668.38     64
668.48     83
668.68     97
668.78     98
668.88     61
668.98     52
669.08     56
669.08     70
669.18     50
669.58     74
669.58     90
669.68     66
669.78     57
669.98     84
670.18     72
670.18     95
670.38     69
670.58     79
670.58     99
670.68     89
670.88     67
670.98     62
671.18     86
671.28     51
671.28     59
671.38     75
671.48     81
671.88     58
672.08     76
672.18     68
672.28     71
672.28     91
672.48     87
672.68     94
672.68     98
672.88     78
673.08     73
673.08     77
673.18     82
673.48     88
673.58     96
673.98     85
674.28     90
674.58     53
674.78     70
674.98     83
675.18     50
675.18     64
675.18     65
675.38     55
675.58     80
675.98     63
676.38     56
676.38     67
676.58     52
677.08     66
677.38     54
677.58     57
677.68     81
678.08     61
678.38     74
678.38     84
678.78     86
679.08     59
679.48     98
681.28     76
681.38     79
683.48     68
683.78     78
684.28     82
684.78     90
698.18     60
831.84     65
842.74     66
842.84     63
842.94     64
843.84     77
847.44     60
847.64     65
848.14     84
848.54     96
849.04     53
849.04     59
849.34     75
849.44     85
849.74     99
850.54     51
850.54     88
851.54     81
851.64     89
852.44     84
852.64     62
853.44     52
853.44     77
853.94     60
854.64     72
854.74     66
855.14     81
855.34     99
855.44     88
855.44     90
855.54     57
855.54     70
855.74     73
855.84     59
856.04     55
856.14     64
856.14     92
856.34     51
856.34     54
856.34     85
856.34     96
856.44     75
856.64     53
856.64     78
856.64     80
856.94     56
857.04     86
857.04     89
857.14     84
857.24     58
857.34     74
858.04     68
858.04     81
858.14     71
858.24     62
858.44     97
858.64     93
858.64     95
858.74     76
858.84     83
859.04     52
859.24     67
859.34     57
859.34     90
859.34     98
859.54     72
859.64     50
859.64     70
859.64     77
859.84     82
860.04     87
860.14     91
860.24     59
860.44     51
860.44     88
860.54     55
860.54     94
860.64     78
860.84     85
860.84     86
860.94     79
861.04     75
861.04     81
861.04     84
861.34     53
861.34     56
861.34     74
861.44     80
861.44     96
861.54     64
861.54     73
861.54     99
861.64     68
861.64     92
861.84     58
861.84     63
861.94     54
861.94     60
861.94     71
862.04     90
862.04     98
862.14     66
862.24     76
862.24     89
862.64     67
862.64     83
862.74     62
862.84     52
862.94     50
862.94     82
862.94     95
863.04     69
863.14     61
863.14     70
863.34     57
863.54     91
863.84     81
863.94     87
864.04     78
864.24     77
864.24     86
864.24     93
864.54     51
864.54     59
864.54     79
864.54     84
864.54     88
864.54     97
864.64     94
864.74     74
864.94     55
864.94     75
864.94     98
865.04     85
865.04     90
865.24     68
865.34     72
865.54     64
865.64     56
865.64     67
865.64     71
865.74     53
865.74     58
865.74     76
865.74     80
865.94     65
866.04     66
866.34     83
866.34     99
866.44     54
866.44     82
866.64     50
866.74     70
866.84     52
866.84     89
866.94     91
867.04     81
867.34     62
867.34     96
867.44     57
867.44     78
867.54     73
867.64     63
867.64     95
867.74     61
867.74     69
867.94     98
868.14     86
868.14     90
868.43     84
868.53     92
868.63     59
868.63     87
868.83     74
868.83     79
868.83     88
868.93     51
868.93     75
869.13     60
869.13     67
869.23     68
869.23     77
869.53     94
869.63     71
869.83     76
869.83     85
870.13     55
870.23     58
870.43     81
870.53     53
870.53     64
870.53     82
870.73     56
870.73     83
870.73     91
870.83     66
870.83     70
870.93     50
871.03     80
871.33     65
871.33     72
871.33     78
871.43     97
871.43     98
871.73     52
871.73     93
871.83     54
872.03     90
872.13     57
872.13     99
872.53     84
872.73     86
872.93     89
873.03     62
873.03     95
873.23     67
873.53     69
873.53     74
873.63     61
873.73     59
873.83     75
873.83     81
874.23     79
874.33     51
874.33     68
874.33     88
874.63     71
874.73     76
874.83     87
875.23     91
875.43     96
875.53     82
875.53     98
875.63     58
875.73     85
875.93     73
876.13     50
876.23     70
876.43     94
876.53     78
876.53     90
876.63     77
876.73     64
876.73     83
876.93     53
877.03     66
877.73     56
878.43     55
878.73     63
878.73     67
878.83     65
878.93     52
879.53     80
879.63     86
879.73     81
879.73     84
880.13     57
880.53     59
881.63     98
882.03     72
883.23     90
883.23     99
883.83     50
884.23     79
884.33     54
884.53     76
886.23     75
886.63     68
